image_id,article_slug,category,pin_variant,pin_type,pin_id,source_signature,article_title,required_visual_element,exact_prompt,priority
manual-b06-123-low-maintenance-front-yard-ideas-with-drought-smart-borders-a,low-maintenance-front-yard-ideas-with-drought-smart-borders,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-drought-smart-borders-a,manual-batch-06:low-maintenance-front-yard-ideas-with-drought-smart-borders-a,Low Maintenance Front Yard Ideas With Drought-Smart Borders,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Drought-Smart Borders"". Article slug: low-maintenance-front-yard-ideas-with-drought-smart-borders. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, street-level DSLR framing, layered shrubs, clean walkway movement, believable suburban setting. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-drought-smart-borders-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-drought-smart-borders-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",123
manual-b06-124-low-maintenance-front-yard-ideas-with-durable-paths-a,low-maintenance-front-yard-ideas-with-durable-paths,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-durable-paths-a,manual-batch-06:low-maintenance-front-yard-ideas-with-durable-paths-a,Low Maintenance Front Yard Ideas With Durable Paths,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Durable Paths"". Article slug: low-maintenance-front-yard-ideas-with-durable-paths. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, front-corner composition, strong foreground landscaping, visible facade context, natural color. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-durable-paths-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-durable-paths-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",124
manual-b06-125-low-maintenance-front-yard-ideas-with-dwarf-evergreens-a,low-maintenance-front-yard-ideas-with-dwarf-evergreens,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-dwarf-evergreens-a,manual-batch-06:low-maintenance-front-yard-ideas-with-dwarf-evergreens-a,Low Maintenance Front Yard Ideas With Dwarf Evergreens,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Dwarf Evergreens"". Article slug: low-maintenance-front-yard-ideas-with-dwarf-evergreens. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, low garden-bed perspective, tactile mulch and planting detail, polished but realistic yard. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-dwarf-evergreens-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-dwarf-evergreens-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",125
manual-b06-126-low-maintenance-front-yard-ideas-with-evergreen-foundation-plants-a,low-maintenance-front-yard-ideas-with-evergreen-foundation-plants,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-evergreen-foundation-plants-a,manual-batch-06:low-maintenance-front-yard-ideas-with-evergreen-foundation-plants-a,Low Maintenance Front Yard Ideas With Evergreen Foundation Plants,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Evergreen Foundation Plants"". Article slug: low-maintenance-front-yard-ideas-with-evergreen-foundation-plants. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, balanced architectural-garden framing, landscaping stronger than the house, clear negative space. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-evergreen-foundation-plants-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-evergreen-foundation-plants-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",126
manual-b06-127-low-maintenance-front-yard-ideas-with-evergreen-groundcovers-a,low-maintenance-front-yard-ideas-with-evergreen-groundcovers,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-evergreen-groundcovers-a,manual-batch-06:low-maintenance-front-yard-ideas-with-evergreen-groundcovers-a,Low Maintenance Front Yard Ideas With Evergreen Groundcovers,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Evergreen Groundcovers"". Article slug: low-maintenance-front-yard-ideas-with-evergreen-groundcovers. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, natural morning side light, real plant scale, crisp mulch texture, clean editorial depth. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-evergreen-groundcovers-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-evergreen-groundcovers-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",127
manual-b06-128-low-maintenance-front-yard-ideas-with-minimal-lawn-a,low-maintenance-front-yard-ideas-with-minimal-lawn,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-minimal-lawn-a,manual-batch-06:low-maintenance-front-yard-ideas-with-minimal-lawn-a,Low Maintenance Front Yard Ideas With Minimal Lawn,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Minimal Lawn"". Article slug: low-maintenance-front-yard-ideas-with-minimal-lawn. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, soft bright overcast daylight, realistic stone and soil texture, practical curb appeal. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-minimal-lawn-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-minimal-lawn-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",128
manual-b06-129-low-maintenance-front-yard-ideas-with-mulch-pathways-a,low-maintenance-front-yard-ideas-with-mulch-pathways,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-mulch-pathways-a,manual-batch-06:low-maintenance-front-yard-ideas-with-mulch-pathways-a,Low Maintenance Front Yard Ideas With Mulch Pathways,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Mulch Pathways"". Article slug: low-maintenance-front-yard-ideas-with-mulch-pathways. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, street-level DSLR framing, layered shrubs, clean walkway movement, believable suburban setting. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-mulch-pathways-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-mulch-pathways-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",129
manual-b06-130-low-maintenance-front-yard-ideas-with-no-annuals-a,low-maintenance-front-yard-ideas-with-no-annuals,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-no-annuals-a,manual-batch-06:low-maintenance-front-yard-ideas-with-no-annuals-a,Low Maintenance Front Yard Ideas With No Annuals,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With No Annuals"". Article slug: low-maintenance-front-yard-ideas-with-no-annuals. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, front-corner composition, strong foreground landscaping, visible facade context, natural color. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-no-annuals-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-no-annuals-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",130
manual-b06-131-low-maintenance-front-yard-ideas-with-rain-garden-drainage-a,low-maintenance-front-yard-ideas-with-rain-garden-drainage,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-rain-garden-drainage-a,manual-batch-06:low-maintenance-front-yard-ideas-with-rain-garden-drainage-a,Low Maintenance Front Yard Ideas With Rain Garden Drainage,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Rain Garden Drainage"". Article slug: low-maintenance-front-yard-ideas-with-rain-garden-drainage. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, low garden-bed perspective, tactile mulch and planting detail, polished but realistic yard. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-rain-garden-drainage-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-rain-garden-drainage-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",131
manual-b06-132-low-maintenance-front-yard-ideas-with-rock-mulch-a,low-maintenance-front-yard-ideas-with-rock-mulch,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-rock-mulch-a,manual-batch-06:low-maintenance-front-yard-ideas-with-rock-mulch-a,Low Maintenance Front Yard Ideas With Rock Mulch,"clearly visible rock, boulder, stone, or gravel landscaping in the front yard","Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Rock Mulch"". Article slug: low-maintenance-front-yard-ideas-with-rock-mulch. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: clearly visible rock, boulder, stone, or gravel landscaping in the front yard. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, balanced architectural-garden framing, landscaping stronger than the house, clear negative space. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-rock-mulch-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-rock-mulch-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",132
manual-b06-133-low-maintenance-front-yard-ideas-with-slow-growing-shrubs-a,low-maintenance-front-yard-ideas-with-slow-growing-shrubs,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-slow-growing-shrubs-a,manual-batch-06:low-maintenance-front-yard-ideas-with-slow-growing-shrubs-a,Low Maintenance Front Yard Ideas With Slow-Growing Shrubs,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Slow-Growing Shrubs"". Article slug: low-maintenance-front-yard-ideas-with-slow-growing-shrubs. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, natural morning side light, real plant scale, crisp mulch texture, clean editorial depth. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-slow-growing-shrubs-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-slow-growing-shrubs-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",133
manual-b06-134-low-maintenance-front-yard-ideas-with-wide-mulch-beds-a,low-maintenance-front-yard-ideas-with-wide-mulch-beds,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-ideas-with-wide-mulch-beds-a,manual-batch-06:low-maintenance-front-yard-ideas-with-wide-mulch-beds-a,Low Maintenance Front Yard Ideas With Wide Mulch Beds,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Ideas With Wide Mulch Beds"". Article slug: low-maintenance-front-yard-ideas-with-wide-mulch-beds. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, soft bright overcast daylight, realistic stone and soil texture, practical curb appeal. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-ideas-with-wide-mulch-beds-a only, with source_signature manual-batch-06:low-maintenance-front-yard-ideas-with-wide-mulch-beds-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",134
manual-b06-135-low-maintenance-front-yard-landscaping-that-still-looks-premium-a,low-maintenance-front-yard-landscaping-that-still-looks-premium,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-landscaping-that-still-looks-premium-a,manual-batch-06:low-maintenance-front-yard-landscaping-that-still-looks-premium-a,Low Maintenance Front Yard Landscaping That Still Looks Premium,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Landscaping That Still Looks Premium"". Article slug: low-maintenance-front-yard-landscaping-that-still-looks-premium. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, street-level DSLR framing, layered shrubs, clean walkway movement, believable suburban setting. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-landscaping-that-still-looks-premium-a only, with source_signature manual-batch-06:low-maintenance-front-yard-landscaping-that-still-looks-premium-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",135
manual-b06-136-low-maintenance-front-yard-shrub-ideas-a,low-maintenance-front-yard-shrub-ideas,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-shrub-ideas-a,manual-batch-06:low-maintenance-front-yard-shrub-ideas-a,Low Maintenance Front Yard Shrub Ideas,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Shrub Ideas"". Article slug: low-maintenance-front-yard-shrub-ideas. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, front-corner composition, strong foreground landscaping, visible facade context, natural color. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-shrub-ideas-a only, with source_signature manual-batch-06:low-maintenance-front-yard-shrub-ideas-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",136
manual-b06-137-low-maintenance-front-yard-slope-ideas-a,low-maintenance-front-yard-slope-ideas,Low Maintenance Front Yard Landscaping,A,A,low-maintenance-front-yard-slope-ideas-a,manual-batch-06:low-maintenance-front-yard-slope-ideas-a,Low Maintenance Front Yard Slope Ideas,a clearly visible front yard landscape and USA home exterior matching the article title,"Create one realistic professional photography image for the exact article title: ""Low Maintenance Front Yard Slope Ideas"". Article slug: low-maintenance-front-yard-slope-ideas. Category: Low Maintenance Front Yard Landscaping. Pin type A. Pin variant A: wide curb-height establishing view with the full USA suburban front yard layout, visible house exterior, entry approach, and title-specific landscaping element clearly readable. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. The image must match the article_title, article_slug, category, pin_variant, and required_visual_element exactly enough that the topic is immediately clear. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. The image must show lawn OR flower beds OR shrubs OR mulch OR rocks OR walkway, with landscaping visually stronger than architecture. Use realistic professional photography, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, 2:3 vertical composition, crisp DSLR architectural-garden photography, low garden-bed perspective, tactile mulch and planting detail, polished but realistic yard. Keep clean negative space for later overlay, but do not add overlay content. Source uniqueness: create a unique source image for low-maintenance-front-yard-slope-ideas-a only, with source_signature manual-batch-06:low-maintenance-front-yard-slope-ideas-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",137
