image_id,article_slug,pin_variant,pin_type,pin_id,source_signature,article_title,exact_prompt,priority
manual-b02-052-curb-appeal-landscaping-for-small-ranch-houses-b,curb-appeal-landscaping-for-small-ranch-houses,B,B,curb-appeal-landscaping-for-small-ranch-houses-b,manual-batch-02:curb-appeal-landscaping-for-small-ranch-houses-b,Curb Appeal Landscaping for Small Ranch Houses,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping for Small Ranch Houses"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping for Small Ranch Houses"" immediately, not a generic yard. Required visual element: a clearly visible small compact front yard in front of a USA home exterior. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, soft late-afternoon light, clean path lines, layered shrubs, realistic curb appeal. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-for-small-ranch-houses-b only, with source_signature manual-batch-02:curb-appeal-landscaping-for-small-ranch-houses-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",52
manual-b02-053-curb-appeal-landscaping-for-stone-houses-b,curb-appeal-landscaping-for-stone-houses,B,B,curb-appeal-landscaping-for-stone-houses-b,manual-batch-02:curb-appeal-landscaping-for-stone-houses-b,Curb Appeal Landscaping for Stone Houses,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping for Stone Houses"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping for Stone Houses"" immediately, not a generic yard. Required visual element: clearly visible rocks, boulders, stone, or gravel landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, bright overcast daylight, balanced shadows, detailed soil and stone texture. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-for-stone-houses-b only, with source_signature manual-batch-02:curb-appeal-landscaping-for-stone-houses-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",53
manual-b02-054-curb-appeal-landscaping-for-tan-houses-b,curb-appeal-landscaping-for-tan-houses,B,B,curb-appeal-landscaping-for-tan-houses-b,manual-batch-02:curb-appeal-landscaping-for-tan-houses-b,Curb Appeal Landscaping for Tan Houses,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping for Tan Houses"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping for Tan Houses"" immediately, not a generic yard. Required visual element: a clearly visible tan USA home exterior with front yard landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, street-level DSLR framing, natural lens perspective, clear foreground landscaping. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-for-tan-houses-b only, with source_signature manual-batch-02:curb-appeal-landscaping-for-tan-houses-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",54
manual-b02-055-curb-appeal-landscaping-for-white-farmhouses-b,curb-appeal-landscaping-for-white-farmhouses,B,B,curb-appeal-landscaping-for-white-farmhouses-b,manual-batch-02:curb-appeal-landscaping-for-white-farmhouses-b,Curb Appeal Landscaping for White Farmhouses,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping for White Farmhouses"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping for White Farmhouses"" immediately, not a generic yard. Required visual element: a clearly visible white farmhouse exterior with front yard landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, slightly elevated porch-facing angle, tidy edges, believable suburban scale. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-for-white-farmhouses-b only, with source_signature manual-batch-02:curb-appeal-landscaping-for-white-farmhouses-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",55
manual-b02-056-curb-appeal-landscaping-with-clean-lawn-stripes-b,curb-appeal-landscaping-with-clean-lawn-stripes,B,B,curb-appeal-landscaping-with-clean-lawn-stripes-b,manual-batch-02:curb-appeal-landscaping-with-clean-lawn-stripes-b,Curb Appeal Landscaping With Clean Lawn Stripes,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Clean Lawn Stripes"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Clean Lawn Stripes"" immediately, not a generic yard. Required visual element: a clearly visible clean front lawn or lawn stripes with front yard landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, low garden-bed viewpoint, strong foreground material texture, natural planting rhythm. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-clean-lawn-stripes-b only, with source_signature manual-batch-02:curb-appeal-landscaping-with-clean-lawn-stripes-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",56
manual-b02-057-curb-appeal-landscaping-with-driveway-entry-pillars-b,curb-appeal-landscaping-with-driveway-entry-pillars,B,B,curb-appeal-landscaping-with-driveway-entry-pillars-b,manual-batch-02:curb-appeal-landscaping-with-driveway-entry-pillars-b,Curb Appeal Landscaping With Driveway Entry Pillars,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Driveway Entry Pillars"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Driveway Entry Pillars"" immediately, not a generic yard. Required visual element: clearly visible driveway edge landscaping in the front yard. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, diagonal walkway-led composition, visible facade context, polished but lived-in yard. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-driveway-entry-pillars-b only, with source_signature manual-batch-02:curb-appeal-landscaping-with-driveway-entry-pillars-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",57
manual-b02-058-curb-appeal-landscaping-with-front-yard-berms-b,curb-appeal-landscaping-with-front-yard-berms,B,B,curb-appeal-landscaping-with-front-yard-berms-b,manual-batch-02:curb-appeal-landscaping-with-front-yard-berms-b,Curb Appeal Landscaping With Front Yard Berms,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Front Yard Berms"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Front Yard Berms"" immediately, not a generic yard. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, front-corner perspective, layered planting depth, realistic American neighborhood feel. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-front-yard-berms-b only, with source_signature manual-batch-02:curb-appeal-landscaping-with-front-yard-berms-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",58
manual-b02-059-curb-appeal-landscaping-with-front-yard-trees-b,curb-appeal-landscaping-with-front-yard-trees,B,B,curb-appeal-landscaping-with-front-yard-trees-b,manual-batch-02:curb-appeal-landscaping-with-front-yard-trees-b,Curb Appeal Landscaping With Front Yard Trees,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Front Yard Trees"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Front Yard Trees"" immediately, not a generic yard. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, clean editorial framing, true-to-life plant scale, no staged showroom look. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-front-yard-trees-b only, with source_signature manual-batch-02:curb-appeal-landscaping-with-front-yard-trees-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",59
manual-b02-060-curb-appeal-landscaping-with-layered-porch-planters-b,curb-appeal-landscaping-with-layered-porch-planters,B,B,curb-appeal-landscaping-with-layered-porch-planters-b,manual-batch-02:curb-appeal-landscaping-with-layered-porch-planters-b,Curb Appeal Landscaping With Layered Porch Planters,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Layered Porch Planters"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Layered Porch Planters"" immediately, not a generic yard. Required visual element: clearly visible front porch planters or container plantings. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, natural daylight with sharp detail, practical curb appeal, real materials and plants. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-layered-porch-planters-b only, with source_signature manual-batch-02:curb-appeal-landscaping-with-layered-porch-planters-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",60
manual-b02-061-curb-appeal-landscaping-with-mailbox-flower-beds-b,curb-appeal-landscaping-with-mailbox-flower-beds,B,B,curb-appeal-landscaping-with-mailbox-flower-beds-b,manual-batch-02:curb-appeal-landscaping-with-mailbox-flower-beds-b,Curb Appeal Landscaping With Mailbox Flower Beds,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Mailbox Flower Beds"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Mailbox Flower Beds"" immediately, not a generic yard. Required visual element: a clearly visible mailbox with a planted mailbox flower bed. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, morning side light, crisp mulch and plant texture, natural color, editorial depth. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-mailbox-flower-beds-b only, with source_signature manual-batch-02:curb-appeal-landscaping-with-mailbox-flower-beds-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",61
manual-b02-062-curb-appeal-landscaping-with-outdoor-lighting-b,curb-appeal-landscaping-with-outdoor-lighting,B,B,curb-appeal-landscaping-with-outdoor-lighting-b,manual-batch-02:curb-appeal-landscaping-with-outdoor-lighting-b,Curb Appeal Landscaping With Outdoor Lighting,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Outdoor Lighting"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Outdoor Lighting"" immediately, not a generic yard. Required visual element: clearly visible outdoor path lighting or warm front yard landscape lighting. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, soft late-afternoon light, clean path lines, layered shrubs, realistic curb appeal. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-outdoor-lighting-b only, with source_signature manual-batch-02:curb-appeal-landscaping-with-outdoor-lighting-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",62
manual-b02-063-curb-appeal-landscaping-with-seasonal-containers-b,curb-appeal-landscaping-with-seasonal-containers,B,B,curb-appeal-landscaping-with-seasonal-containers-b,manual-batch-02:curb-appeal-landscaping-with-seasonal-containers-b,Curb Appeal Landscaping With Seasonal Containers,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Seasonal Containers"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Seasonal Containers"" immediately, not a generic yard. Required visual element: clearly visible front porch planters or container plantings. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, bright overcast daylight, balanced shadows, detailed soil and stone texture. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-seasonal-containers-b only, with source_signature manual-batch-02:curb-appeal-landscaping-with-seasonal-containers-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",63
manual-b02-064-curb-appeal-landscaping-with-stone-pillars-b,curb-appeal-landscaping-with-stone-pillars,B,B,curb-appeal-landscaping-with-stone-pillars-b,manual-batch-02:curb-appeal-landscaping-with-stone-pillars-b,Curb Appeal Landscaping With Stone Pillars,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Stone Pillars"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Stone Pillars"" immediately, not a generic yard. Required visual element: clearly visible rocks, boulders, stone, or gravel landscaping. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, street-level DSLR framing, natural lens perspective, clear foreground landscaping. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-stone-pillars-b only, with source_signature manual-batch-02:curb-appeal-landscaping-with-stone-pillars-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",64
manual-b02-065-curb-appeal-landscaping-with-symmetrical-planters-b,curb-appeal-landscaping-with-symmetrical-planters,B,B,curb-appeal-landscaping-with-symmetrical-planters-b,manual-batch-02:curb-appeal-landscaping-with-symmetrical-planters-b,Curb Appeal Landscaping With Symmetrical Planters,"Create one realistic professional photography image for the exact article title: ""Curb Appeal Landscaping With Symmetrical Planters"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curb Appeal Landscaping With Symmetrical Planters"" immediately, not a generic yard. Required visual element: clearly visible front porch planters or container plantings. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, slightly elevated porch-facing angle, tidy edges, believable suburban scale. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curb-appeal-landscaping-with-symmetrical-planters-b only, with source_signature manual-batch-02:curb-appeal-landscaping-with-symmetrical-planters-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",65
manual-b02-066-curved-front-walkway-landscaping-ideas-b,curved-front-walkway-landscaping-ideas,B,B,curved-front-walkway-landscaping-ideas-b,manual-batch-02:curved-front-walkway-landscaping-ideas-b,Curved Front Walkway Landscaping Ideas,"Create one realistic professional photography image for the exact article title: ""Curved Front Walkway Landscaping Ideas"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Curved Front Walkway Landscaping Ideas"" immediately, not a generic yard. Required visual element: a clearly visible front walkway or entry path. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, low garden-bed viewpoint, strong foreground material texture, natural planting rhythm. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for curved-front-walkway-landscaping-ideas-b only, with source_signature manual-batch-02:curved-front-walkway-landscaping-ideas-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",66
manual-b02-067-drought-tolerant-front-yard-landscaping-ideas-b,drought-tolerant-front-yard-landscaping-ideas,B,B,drought-tolerant-front-yard-landscaping-ideas-b,manual-batch-02:drought-tolerant-front-yard-landscaping-ideas-b,Drought-Tolerant Front Yard Landscaping Ideas That Still Feel Lush,"Create one realistic professional photography image for the exact article title: ""Drought-Tolerant Front Yard Landscaping Ideas That Still Feel Lush"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Drought-Tolerant Front Yard Landscaping Ideas That Still Feel Lush"" immediately, not a generic yard. Required visual element: a clearly visible front yard landscape and USA home exterior matching the article title. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, diagonal walkway-led composition, visible facade context, polished but lived-in yard. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for drought-tolerant-front-yard-landscaping-ideas-b only, with source_signature manual-batch-02:drought-tolerant-front-yard-landscaping-ideas-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",67
manual-b02-068-front-walkway-border-plants-that-stay-neat-b,front-walkway-border-plants-that-stay-neat,B,B,front-walkway-border-plants-that-stay-neat-b,manual-batch-02:front-walkway-border-plants-that-stay-neat-b,Front Walkway Border Plants That Stay Neat,"Create one realistic professional photography image for the exact article title: ""Front Walkway Border Plants That Stay Neat"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Front Walkway Border Plants That Stay Neat"" immediately, not a generic yard. Required visual element: a clearly visible front walkway or entry path. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, front-corner perspective, layered planting depth, realistic American neighborhood feel. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for front-walkway-border-plants-that-stay-neat-b only, with source_signature manual-batch-02:front-walkway-border-plants-that-stay-neat-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",68
manual-b02-069-front-walkway-flower-bed-ideas-b,front-walkway-flower-bed-ideas,B,B,front-walkway-flower-bed-ideas-b,manual-batch-02:front-walkway-flower-bed-ideas-b,Front Walkway Flower Bed Ideas,"Create one realistic professional photography image for the exact article title: ""Front Walkway Flower Bed Ideas"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Front Walkway Flower Bed Ideas"" immediately, not a generic yard. Required visual element: clearly visible front yard flower beds with real flowers. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, clean editorial framing, true-to-life plant scale, no staged showroom look. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for front-walkway-flower-bed-ideas-b only, with source_signature manual-batch-02:front-walkway-flower-bed-ideas-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",69
manual-b02-070-front-walkway-ideas-for-cottage-homes-b,front-walkway-ideas-for-cottage-homes,B,B,front-walkway-ideas-for-cottage-homes-b,manual-batch-02:front-walkway-ideas-for-cottage-homes-b,Front Walkway Ideas for Cottage Homes,"Create one realistic professional photography image for the exact article title: ""Front Walkway Ideas for Cottage Homes"". Pin type B: close professional landscaping-detail composition focused on the title-specific yard element in the foreground, with the visible house exterior softly present for context. Exact title match requirement: the image must visually communicate ""Front Walkway Ideas for Cottage Homes"" immediately, not a generic yard. Required visual element: a clearly visible front walkway or entry path. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, natural daylight with sharp detail, practical curb appeal, real materials and plants. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for front-walkway-ideas-for-cottage-homes-b only, with source_signature manual-batch-02:front-walkway-ideas-for-cottage-homes-b; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",70
manual-b02-071-budget-front-yard-ideas-with-small-evergreens-a,budget-front-yard-ideas-with-small-evergreens,A,A,budget-front-yard-ideas-with-small-evergreens-a,manual-batch-02:budget-front-yard-ideas-with-small-evergreens-a,Budget Front Yard Ideas With Small Evergreens,"Create one realistic professional photography image for the exact article title: ""Budget Front Yard Ideas With Small Evergreens"". Pin type A: wide curb-height establishing composition showing the full front yard layout, walkway or entry approach, planting beds, lawn or hardscape, and the visible house exterior behind the landscaping. Exact title match requirement: the image must visually communicate ""Budget Front Yard Ideas With Small Evergreens"" immediately, not a generic yard. Required visual element: a clearly visible small compact front yard in front of a USA home exterior. Scene must be a USA suburban front yard with a visible house exterior. Landscaping is the main subject, and the front yard occupies at least 40% of the visible scene. Use realistic front yard landscaping, natural daylight, believable USA suburban scale, real plants, real soil, real mulch, real stone or brick texture, and polished curb appeal. Pinterest vertical 1000x1500, portrait 2:3, crisp DSLR architectural-garden photography, morning side light, crisp mulch and plant texture, natural color, editorial depth. Keep the composition ready for later overlay space, but do not add overlay content. Source uniqueness: create a unique source image for budget-front-yard-ideas-with-small-evergreens-a only, with source_signature manual-batch-02:budget-front-yard-ideas-with-small-evergreens-a; do not reuse an existing source image or a source image assigned to any other Pin. Negative requirements: no people, no vehicles, no interiors, no watermark, no text, no logo, no signage, no fantasy style, no CGI, no illustration, no Unsplash+ or premium stock source.",71
